,date,sess_ctry,sess_loc,sessions,lng,lat,iso,sess_inst
1115,2025-07-01,Germany,Fürth,1,10.98856,49.47593,DE,3694
1116,2025-07-01,Germany,Fürth,1,10.98856,49.47593,DE,3797
1117,2025-07-01,Germany,Fürth,1,10.98856,49.47593,DE,3381
1118,2025-06-01,Germany,Fürth,1,10.98856,49.47593,DE,1374
1119,2025-04-01,Germany,Fürth,1,10.98856,49.47593,DE,2010
1120,2025-04-01,Germany,Fürth,1,10.98856,49.47593,DE,1500
1121,2025-04-01,Germany,Fürth,1,10.98856,49.47593,DE,2711
1122,2025-04-01,Germany,Fürth,2,10.98856,49.47593,DE,4110
1123,2025-04-01,Germany,Fürth,1,10.98856,49.47593,DE,3240
1124,2025-04-01,Germany,Fürth,1,10.98856,49.47593,DE,4299
1125,2025-04-01,Germany,Fürth,1,10.98856,49.47593,DE,1016
1126,2025-03-01,Germany,Fürth,1,10.98856,49.47593,DE,1806
1127,2025-03-01,Germany,Fürth,1,10.98856,49.47593,DE,4320
1128,2025-03-01,Germany,Fürth,1,10.98856,49.47593,DE,537
1129,2024-12-01,Germany,Fürth,5,10.98856,49.47593,DE,5009
1130,2024-11-01,Germany,Fürth,2,10.98856,49.47593,DE,4328
1131,2024-11-01,Germany,Fürth,2,10.98856,49.47593,DE,3582
1132,2025-08-01,Germany,Fürstenfeldbruck,1,11.2547,48.17904,DE,684
1133,2025-04-01,Germany,Fürstenfeldbruck,1,11.2547,48.17904,DE,2337
1134,2025-07-01,Germany,Fulda,1,9.67518,50.55162,DE,1308
1135,2025-08-01,Germany,Friedrichshafen,1,9.47554,47.65689,DE,1926
1136,2025-03-01,Germany,Friedrichshafen,1,9.47554,47.65689,DE,915
1137,2025-03-01,Germany,Friedrichroda,1,10.56507,50.85754,DE,2133
1138,2025-08-01,Germany,Freudenstadt,1,8.41371,48.46695,DE,2733
1139,2025-08-01,Germany,Freudenstadt,1,8.41371,48.46695,DE,1171
1140,2025-01-01,Germany,Freudenstadt,1,8.41371,48.46695,DE,3510
1141,2025-02-01,Germany,Freital,1,13.6488,51.00166,DE,4730
1142,2025-03-01,Germany,Freising,1,11.74876,48.40351,DE,1696
1143,2025-02-01,Germany,Freising,1,11.74876,48.40351,DE,868
1144,2025-01-01,Germany,Freising,1,11.74876,48.40351,DE,4196
1145,2025-04-01,Germany,Freinsheim,1,8.21186,49.50649,DE,1483
1146,2025-04-01,Germany,Frechen,1,6.8118,50.91485,DE,3935
1147,2025-04-01,Germany,Frechen,1,6.8118,50.91485,DE,2346
1148,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4669
1149,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,460
1150,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2466
1151,2025-08-01,Germany,Frankfurt am Main,3,8.68417,50.11552,DE,276
1152,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3819
1153,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4540
1154,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2059
1155,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3310
1156,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1531
1157,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,279
1158,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,828
1159,2025-08-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3616
1160,2025-07-01,Germany,Frankfurt am Main,2,8.68417,50.11552,DE,2824
1161,2025-07-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2783
1162,2025-07-01,Germany,Frankfurt am Main,2,8.68417,50.11552,DE,2521
1163,2025-07-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,637
1164,2025-07-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3745
1165,2025-07-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2162
1166,2025-07-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3877
1167,2025-07-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3311
1168,2025-07-01,Germany,Frankfurt am Main,4,8.68417,50.11552,DE,4860
1169,2025-06-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,208
1170,2025-06-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4917
1171,2025-06-01,Germany,Frankfurt am Main,3,8.68417,50.11552,DE,4459
1172,2025-06-01,Germany,Frankfurt am Main,3,8.68417,50.11552,DE,4632
1173,2025-06-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,274
1174,2025-06-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4003
1175,2025-05-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1209
1176,2025-05-01,Germany,Frankfurt am Main,2,8.68417,50.11552,DE,560
1177,2025-05-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1976
1178,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4149
1179,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,391
1180,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3175
1181,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4366
1182,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1400
1183,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,712
1184,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1565
1185,2025-04-01,Germany,Frankfurt am Main,5,8.68417,50.11552,DE,1121
1186,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2687
1187,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1070
1188,2025-04-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2167
1189,2025-03-01,Germany,Frankfurt am Main,2,8.68417,50.11552,DE,2835
1190,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3155
1191,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4303
1192,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3336
1193,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2543
1194,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2576
1195,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3752
1196,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,221
1197,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1517
1198,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1217
1199,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1892
1200,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,4222
1201,2025-03-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,912
1202,2025-02-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2652
1203,2025-02-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2163
1204,2025-02-01,Germany,Frankfurt am Main,3,8.68417,50.11552,DE,256
1205,2025-01-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1128
1206,2025-01-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3035
1207,2024-12-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2635
1208,2024-12-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,487
1209,2024-12-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2445
1210,2024-11-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,3613
1211,2024-11-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2968
1212,2024-11-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,2774
1213,2024-11-01,Germany,Frankfurt am Main,1,8.68417,50.11552,DE,1134
1214,2025-04-01,Germany,Frankfurt (Oder),1,14.55062,52.34714,DE,4948
1215,2024-12-01,Germany,Frankenthal,1,14.10893,51.13129,DE,4318
1216,2024-12-01,Germany,Frankenthal,1,8.35357,49.53414,DE,3061
1217,2025-05-01,Germany,Frankenberg,1,8.80077,51.0589,DE,221
1218,2024-12-01,Germany,Frankenberg,1,8.80077,51.0589,DE,1588
1219,2024-11-01,Germany,Frankenberg,1,8.80077,51.0589,DE,1896
1220,2025-05-01,Germany,Frankenberg,1,13.04011,50.91297,DE,1479
1221,2024-12-01,Germany,Frankenberg,1,13.04011,50.91297,DE,3385
1222,2024-11-01,Germany,Frankenberg,1,13.04011,50.91297,DE,3809
1223,2025-05-01,Germany,Forchheim,1,11.05877,49.71754,DE,4872
1224,2025-02-01,Germany,Forchheim,2,11.05877,49.71754,DE,2921
1225,2024-11-01,Germany,Forchheim,1,11.05877,49.71754,DE,368
1226,2025-05-01,Germany,Forchheim,1,7.7,48.16667,DE,1507
1227,2025-02-01,Germany,Forchheim,2,7.7,48.16667,DE,3055
1228,2024-11-01,Germany,Forchheim,1,7.7,48.16667,DE,3986
1229,2025-03-01,Germany,Flörsheim,1,8.42779,50.01311,DE,1074
1230,2025-07-01,Germany,Flensburg,1,9.43961,54.78431,DE,5019
1231,2025-04-01,Germany,Flensburg,1,9.43961,54.78431,DE,2843
1232,2025-03-01,Germany,Feuchtwangen,2,10.3385,49.16287,DE,1664
1233,2025-02-01,Germany,Fellbach,1,9.27697,48.80912,DE,1073
1234,2025-08-01,Germany,Falkenstein,2,12.37129,50.47788,DE,1550
1235,2025-07-01,Germany,Falkenstein,2,12.37129,50.47788,DE,1438
1236,2025-05-01,Germany,Falkenstein,2,12.37129,50.47788,DE,44
1237,2025-03-01,Germany,Falkenstein,1,12.37129,50.47788,DE,4481
1238,2025-02-01,Germany,Falkenstein,1,12.37129,50.47788,DE,69
1239,2025-01-01,Germany,Falkenstein,1,12.37129,50.47788,DE,3256
1240,2024-12-01,Germany,Falkenstein,2,12.37129,50.47788,DE,2167
1241,2025-08-01,Germany,Falkenstein,2,12.48802,49.0975,DE,2852
1242,2025-07-01,Germany,Falkenstein,2,12.48802,49.0975,DE,2528
1243,2025-05-01,Germany,Falkenstein,2,12.48802,49.0975,DE,1433
1244,2025-03-01,Germany,Falkenstein,1,12.48802,49.0975,DE,3604
1245,2025-02-01,Germany,Falkenstein,1,12.48802,49.0975,DE,1947
1246,2025-01-01,Germany,Falkenstein,1,12.48802,49.0975,DE,1930
1247,2024-12-01,Germany,Falkenstein,2,12.48802,49.0975,DE,3901
1248,2025-08-01,Germany,Falkensee,1,13.0927,52.56014,DE,354
1249,2025-08-01,Germany,Falkensee,1,13.0927,52.56014,DE,137
1250,2025-04-01,Germany,Falkensee,1,13.0927,52.56014,DE,547
1251,2025-04-01,Germany,Fahrdorf,1,9.6,54.5,DE,1766
1252,2025-08-01,Germany,Euskirchen,1,6.78722,50.66057,DE,2206
1253,2025-02-01,Germany,Ettlingen,1,8.40763,48.94094,DE,1302
1254,2025-08-01,Germany,Essen,1,7.9371,52.72258,DE,4306
1255,2025-08-01,Germany,Essen,1,7.9371,52.72258,DE,653
1256,2025-08-01,Germany,Essen,1,7.9371,52.72258,DE,409
1257,2025-08-01,Germany,Essen,1,7.9371,52.72258,DE,2622
1258,2025-08-01,Germany,Essen,1,7.9371,52.72258,DE,2026
1259,2025-07-01,Germany,Essen,1,7.9371,52.72258,DE,900
1260,2025-07-01,Germany,Essen,1,7.9371,52.72258,DE,2992
1261,2025-04-01,Germany,Essen,1,7.9371,52.72258,DE,4398
1262,2025-04-01,Germany,Essen,1,7.9371,52.72258,DE,1937
1263,2025-03-01,Germany,Essen,1,7.9371,52.72258,DE,3438
1264,2025-03-01,Germany,Essen,1,7.9371,52.72258,DE,4742
1265,2024-12-01,Germany,Essen,1,7.9371,52.72258,DE,3170
1266,2024-11-01,Germany,Essen,1,7.9371,52.72258,DE,2387
1267,2024-11-01,Germany,Essen,1,7.9371,52.72258,DE,2956
1268,2024-11-01,Germany,Essen,1,7.9371,52.72258,DE,4908
1269,2025-08-01,Germany,Essen,1,7.01228,51.45657,DE,398
1270,2025-08-01,Germany,Essen,1,7.01228,51.45657,DE,1482
1271,2025-08-01,Germany,Essen,1,7.01228,51.45657,DE,1885
1272,2025-08-01,Germany,Essen,1,7.01228,51.45657,DE,3502
1273,2025-08-01,Germany,Essen,1,7.01228,51.45657,DE,2422
1274,2025-07-01,Germany,Essen,1,7.01228,51.45657,DE,4749
1275,2025-07-01,Germany,Essen,1,7.01228,51.45657,DE,3363
1276,2025-04-01,Germany,Essen,1,7.01228,51.45657,DE,3717
1277,2025-04-01,Germany,Essen,1,7.01228,51.45657,DE,2925
1278,2025-03-01,Germany,Essen,1,7.01228,51.45657,DE,4877
